,Unnamed: 0,Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
12152,34,8.36,17,64.0,17708.693265780028,0.0,0.0,0.01,0.01,0.01,0.0,0.0,1,0,0,1,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,0.0,1.0,1.0,6315,60,343,63.15,28.35752087011469,63.15,5.929946899414063e-05,100,804.1489898989903,DOS
12153,35,8.0,17,64.64,7559.211332588401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16124,86,162,161.24,7.599999999999996,161.24,0.0001322889328002,100,57.75999999999994,DOS
12154,36,8.0,17,64.0,5953.420768750355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001679706573486,100,0.0,DOS
12155,37,8.0,17,64.0,32927.49254200031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.036975860595703e-05,100,0.0,DOS
12156,38,8.0,17,64.0,5914.384421224812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18200,182,182,182.0,0.0,182.0,0.0001690888404846,100,0.0,DOS
12157,39,8.24,17,64.0,17892.261752410202,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,18084,66,182,180.84,11.600000000000025,180.84,5.589008331298828e-05,100,134.5600000000005,DOS
12158,40,8.0,17,64.0,17608.32913518052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16200,162,162,162.0,0.0,162.0,5.6791305541992185e-05,100,0.0,DOS
12159,41,8.0,17,64.0,13326.250238291925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.503986358642578e-05,100,0.0,DOS
12160,42,8.0,17,64.0,27262.294442638933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.668069839477539e-05,100,0.0,DOS
12161,43,8.48,17,69.33,19290.36471508072,0.01,0.0,0.0,0.01,0.03,0.0,0.0,3,0,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.94,0.0,0.0,0.03,0.0,1.0,1.0,6055,60,73,60.55,2.2713632270270905,60.55,5.1839351654052736e-05,100,5.159090909090919,DOS
12162,0,19.88,6,64.64,3399.721168498525,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6030,60,90,60.3,3.0000000000000013,60.3,0.0002941417694091,100,9.000000000000009,DOS
12163,1,20.0,6,64.0,31182.097985279903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.206968307495117e-05,100,0.0,DOS
12164,2,20.0,6,64.0,31545.60770156438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.170013427734375e-05,100,0.0,DOS
12165,3,20.32,6,63.44,8754.913584370042,0.0,0.97,0.0,0.02,0.03,0.0,0.0,3,97,0,0,0.96,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6146,60,123,61.46,8.965049983804956,61.46,0.0001142215728759,100,80.37212121212124,DOS
12166,4,19.88,6,65.91,28313.109221007155,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6170,60,230,61.7,17.0,61.7,3.5319328308105465e-05,100,289.00000000000006,DOS
12167,5,20.0,6,64.0,34879.866943866946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.866983413696289e-05,100,0.0,DOS
12168,6,20.0,6,64.0,27956.43537959075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.576993942260742e-05,100,0.0,DOS
12169,7,20.0,6,64.0,22614.460559659245,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0,75,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.42194938659668e-05,100,0.0,DOS
12170,8,19.76,6,67.82,11409.036259282431,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0,98,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,6184,60,208,61.84,15.196171766719326,61.84,8.764982223510742e-05,100,230.9236363636376,DOS
12171,9,19.88,6,64.0,28482.303408936576,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.510951995849609e-05,100,0.0,DOS
12172,10,20.0,6,64.0,19884.814867491583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.030155181884765e-05,100,0.0,DOS
12173,11,19.88,6,63.37,24613.015668094595,0.0,0.12,0.87,0.0,0.0,0.0,0.0,0,12,0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6149,60,209,61.49,14.89999999999996,61.49,4.062891006469727e-05,100,222.0099999999988,DOS
12174,12,20.0,6,64.0,26280.100250626565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.8051605224609374e-05,100,0.0,DOS
12175,13,20.0,6,64.0,46577.50138811772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1469593048095702e-05,100,0.0,DOS
12176,14,19.8,6,63.36,19234.632669907365,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.198955535888672e-05,100,0.0,DOS
12177,15,20.0,6,64.0,20842.29775392566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.797935485839844e-05,100,0.0,DOS
12178,16,20.0,6,64.0,22425.835427471528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.459142684936524e-05,100,0.0,DOS
12179,17,20.0,6,64.0,47825.58722919042,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.102136611938477e-05,100,0.0,DOS
12180,18,20.0,6,64.0,35400.94530722485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.824783325195313e-05,100,0.0,DOS
12181,19,20.0,6,64.0,32197.006217855225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.106832504272461e-05,100,0.0,DOS
12182,20,19.96,6,65.91,10135.82078731785,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0,98,0,0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,6194,60,230,61.94,17.061871959063417,61.94,9.865999221801758e-05,100,291.1074747474745,DOS
12183,21,19.8,6,63.36,20153.29617528349,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,4.961967468261719e-05,100,0.0,DOS
12184,22,20.0,6,64.0,9355.39446389936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001068902015686,100,0.0,DOS
12185,23,20.44,6,64.0,4855.080449126056,0.01,0.98,0.0,0.0,0.02,0.0,0.0,2,98,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6026,60,74,60.26,1.624434633584218,60.26,0.0002059817314147,100,2.6387878787878924,DOS
12186,24,20.0,6,64.0,14169.945945945949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.05718994140625e-05,100,0.0,DOS
12187,25,20.0,6,64.0,29568.58653507226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.381967544555664e-05,100,0.0,DOS
12188,26,20.0,6,64.0,35098.77824267782,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8500556945800783e-05,100,0.0,DOS
12189,27,20.0,6,64.0,35523.87566697722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8150081634521483e-05,100,0.0,DOS
12190,28,20.0,6,64.0,18838.95077254761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.308151245117187e-05,100,0.0,DOS
12191,29,20.0,6,64.0,27708.95157560944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.608942031860352e-05,100,0.0,DOS
12192,30,20.0,6,64.0,12565.69699511669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.958173751831055e-05,100,0.0,DOS
12193,31,20.0,6,64.0,26976.48572163622,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0,99,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.7069320678710935e-05,100,0.0,DOS
12194,32,20.2,6,64.0,26694.9083503055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,3.746986389160156e-05,100,1.9599999999999995,DOS
12195,33,20.0,6,64.0,9302.277717403358,0.0,0.63,0.37,0.0,0.0,0.0,0.0,0,63,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001118206977844,100,0.0,DOS
12196,34,20.0,6,64.0,30101.220037318788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.323078155517578e-05,100,0.0,DOS
12197,35,20.2,6,64.0,34555.14911847092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999992,60.14,2.893924713134765e-05,100,1.9599999999999984,DOS
12198,36,20.0,6,64.0,35412.9010469436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8238296508789065e-05,100,0.0,DOS
12199,37,20.4,6,64.0,7182.273365526216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6028,60,74,60.28,1.969874117908053,60.28,0.0001392316818237,100,3.88040404040403,DOS
12200,38,20.0,6,64.0,15470.856847773966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.463766098022461e-05,100,0.0,DOS
12201,39,20.0,6,65.91,14019.332843104485,0.0,0.99,0.0,0.0,0.01,0.0,0.0,1,99,0,0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.133007049560547e-05,100,0.0,DOS
12202,40,20.0,6,64.0,35650.69273268168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8061866760253907e-05,100,0.0,DOS
12203,41,20.04,6,64.0,38568.31264367816,0.0,0.99,0.01,0.0,0.01,0.0,0.0,1,99,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.592802047729492e-05,100,0.0,DOS
12204,42,20.0,6,64.0,35523.87566697722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8150081634521483e-05,100,0.0,DOS
12205,43,20.28,6,64.0,8665.559274410149,0.0,1.0,0.0,0.0,0.07,0.0,0.0,7,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001153993606567,100,0.0,DOS
12206,0,20.0,6,64.0,30094.74061849753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.322839736938477e-05,100,0.0,DOS
12207,1,20.0,6,64.0,13183.83101779091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.585048675537109e-05,100,0.0,DOS
12208,2,19.8,6,63.36,7077.202396017886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001416683197021,100,0.0,DOS
12209,3,20.0,6,64.0,31796.709877947083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.146171569824219e-05,100,0.0,DOS
12210,4,20.0,6,64.0,31436.846050067456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1821727752685547e-05,100,0.0,DOS
12211,5,20.0,6,64.0,28761.59912226565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.4780502319335936e-05,100,0.0,DOS
12212,6,20.0,6,64.0,7605.817285025206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001318597793579,100,0.0,DOS
12213,7,20.12,6,63.85,10938.618819111203,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999993,60.06,9.141921997070312e-05,100,0.3599999999999991,DOS
12214,8,20.0,6,64.0,8627.41484285009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.000115909576416,100,0.0,DOS
12215,9,20.0,6,64.0,44426.48024573668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.288103103637696e-05,100,0.0,DOS
12216,10,20.0,6,64.0,58727.30327639317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.990795135498047e-05,100,0.0,DOS
12217,11,19.8,6,63.36,5155.747861146622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001939582824707,100,0.0,DOS
12218,12,20.0,6,64.0,28970.18925265921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.451824188232422e-05,100,0.0,DOS
12219,13,20.0,6,64.0,9643.18657316933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001037001609802,100,0.0,DOS
12220,14,20.0,6,64.0,33557.116569325546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9799938201904296e-05,100,0.0,DOS
12221,15,19.88,6,64.0,20238.8728044779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6029,60,89,60.29,2.900000000000001,60.29,4.96983528137207e-05,100,8.410000000000005,DOS
12222,16,20.0,6,64.0,42426.70443050779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.393007278442383e-05,100,0.0,DOS
12223,17,20.12,6,64.0,30103.380463647456,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999994,60.06,3.3218860626220706e-05,100,0.3599999999999992,DOS
12224,18,20.0,6,64.0,24611.57141180613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.0640830993652346e-05,100,0.0,DOS
12225,19,20.0,6,64.0,9277.381110373812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001077890396118,100,0.0,DOS
12226,20,19.68,6,65.27,9327.515733760312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,6154,60,214,61.54,15.399999999999958,61.54,0.0001074504852294,100,237.15999999999872,DOS
12227,21,20.0,6,64.0,49309.94592052669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0279884338378907e-05,100,0.0,DOS
12228,22,20.0,6,64.0,17940.476496000683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.5739879608154295e-05,100,0.0,DOS
12229,23,20.12,6,65.76,18298.15897391153,0.01,0.0,0.0,0.01,0.02,0.0,0.0,2,0,1,0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6168,60,222,61.68,16.205049718024217,61.68,5.465030670166016e-05,100,262.6036363636367,DOS
12230,24,20.0,6,64.0,25746.14204161807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.909111022949219e-05,100,0.0,DOS
12231,25,19.8,6,63.36,5800.52828831819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001724100112915,100,0.0,DOS
12232,26,20.0,6,64.0,34036.387243366065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9380321502685548e-05,100,0.0,DOS
12233,27,19.84,6,63.3,66407.59974667511,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,6986,60,553,69.86,69.36771000919084,69.86,1.5058517456054688e-05,100,4811.879191919195,DOS
12234,28,20.0,6,64.0,28628.10729643028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.493070602416992e-05,100,0.0,DOS
12235,29,20.0,6,64.0,29153.43018002363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.43012809753418e-05,100,0.0,DOS
12236,30,19.88,6,63.39,29985.01572776666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.334999084472656e-05,100,0.0,DOS
